img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_6_2.keys,key_resp_6_2.rt,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate,
31,"[0.3, 0]",,,,,,,,,1,9,57,13,,,ralt,0.8368674000375904,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
21,"[0.3, 0]",,,,,,,,,1,10,58,7,,,lalt,1.0494704999728128,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[0.15, 0.3]",,,,,,,,,1,11,59,46,,,ralt,0.7507848999812268,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[-0.15, -0.3]",,,,,,,,,1,12,60,27,,,ralt,0.7615102999843657,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[0.15, 0.3]",,,,,,,,,1,13,61,28,,,ralt,0.8452450999757275,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
12,"[-0.3, 0]",,,,,,,,,1,14,62,18,,,lalt,1.297258700011298,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
21,"[-0.15, 0.3]",,,,,,,,,1,15,63,8,,,lalt,0.806962399976328,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[0.15, -0.3]",,,,,,,,,1,16,64,47,,,ralt,0.6664762999862432,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
11,"[-0.15, -0.3]",,,,,,,,,1,17,65,3,,,lalt,0.8126349000376649,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
12,"[0.15, 0.3]",,,,,,,,,1,18,66,22,,,lalt,0.7587969999876805,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[-0.15, 0.3]",,,,,,,,,1,19,67,44,,,ralt,0.9745130999945104,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[-0.15, 0.3]",,,,,,,,,1,20,68,38,,,ralt,1.414163000008557,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[0.3, 0]",,,,,,,,,1,21,69,43,,,ralt,0.694265500002075,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[-0.15, -0.3]",,,,,,,,,1,22,70,39,,,ralt,1.210109099978581,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
22,"[0.15, -0.3]",,,,,,,,,1,23,71,35,,,lalt,0.9825443000299856,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
11,"[0.3, 0]",,,,,,,,,1,24,72,1,,,lalt,1.0554570999811403,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[-0.15, -0.3]",,,,,,,,,1,25,73,15,,,ralt,0.8635909000295214,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
11,"[-0.3, 0]",,,,,,,,,1,26,74,0,,,lalt,0.7537275000358932,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[0.15, 0.3]",,,,,,,,,1,27,75,16,,,ralt,0.694932600017637,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[-0.15, 0.3]",,,,,,,,,1,28,76,14,,,ralt,0.9386049000313506,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[0.3, 0]",,,,,,,,,1,29,77,37,,,ralt,0.8102875000331551,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[0.15, -0.3]",,,,,,,,,1,30,78,29,,,ralt,1.261644099955447,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
21,"[0.15, 0.3]",,,,,,,,,1,31,79,10,,,lalt,1.4324501999653876,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
12,"[0.3, 0]",,,,,,,,,1,32,80,19,,,lalt,1.5547663999604993,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
21,"[-0.3, 0]",,,,,,,,,1,33,81,6,,,lalt,1.5571520999656059,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
12,"[-0.15, 0.3]",,,,,,,,,1,34,82,20,,,lalt,1.0577752999961376,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[-0.3, 0]",,,,,,,,,1,35,83,24,,,ralt,1.0623173999483697,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[-0.3, 0]",,,,,,,,,1,36,84,42,,,ralt,1.0779446000233293,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
22,"[0.3, 0]",,,,,,,,,1,37,85,31,,,lalt,1.412512600014452,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
11,"[-0.15, 0.3]",,,,,,,,,1,38,86,2,,,lalt,1.1849848999991082,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
11,"[0.15, 0.3]",,,,,,,,,1,39,87,4,,,lalt,0.7475811999756843,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[-0.3, 0]",,,,,,,,,1,40,88,12,,,ralt,0.8047846999834292,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[0.15, -0.3]",,,,,,,,,1,41,89,41,,,ralt,0.9774453999707475,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[0.3, 0]",,,,,,,,,1,42,90,25,,,ralt,0.9620980999898165,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
12,"[0.15, -0.3]",,,,,,,,,1,43,91,23,,,lalt,1.0730137000209652,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
22,"[-0.15, 0.3]",,,,,,,,,1,44,92,32,,,lalt,0.9878423999762163,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
21,"[0.15, -0.3]",,,,,,,,,1,45,93,11,,,ralt,1.403904800012242,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[-0.3, 0]",,,,,,,,,1,46,94,36,,,ralt,0.8862617000122555,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
11,"[0.15, -0.3]",,,,,,,,,1,47,95,5,,,lalt,1.0439544999971986,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
