img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_6_2.keys,key_resp_6_2.rt,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate,
12,"[0.15, 0.3]",,,,,,,,,1,12,60,22,,,,,lalt,0.6285784998908639,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
12,"[0.3, 0]",,,,,,,,,1,13,61,19,,,,,lalt,0.9167780000716448,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
31,"[-0.3, 0]",,,,,,,,,1,14,62,12,,,,,ralt,1.2392708999104798,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
21,"[0.3, 0]",,,,,,,,,1,15,63,7,,,,,lalt,0.6295174001716077,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
21,"[-0.3, 0]",,,,,,,,,1,16,64,6,,,,,lalt,0.9987368998117745,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
11,"[-0.15, -0.3]",,,,,,,,,1,17,65,3,,,,,ralt,0.9154734998010099,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
32,"[0.15, 0.3]",,,,,,,,,1,18,66,28,,,,,ralt,1.231279700063169,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
32,"[0.3, 0]",,,,,,,,,1,19,67,43,,,,,ralt,1.0263538998551667,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
32,"[0.15, -0.3]",,,,,,,,,1,20,68,29,,,,,ralt,0.9387778001837432,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
32,"[-0.15, -0.3]",,,,,,,,,1,21,69,45,,,,,ralt,0.8206221000291407,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
32,"[0.15, -0.3]",,,,,,,,,1,22,70,47,,,,,ralt,0.7212658999487758,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
32,"[0.15, 0.3]",,,,,,,,,1,23,71,46,,,,,ralt,0.7716937996447086,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
22,"[0.15, -0.3]",,,,,,,,,1,24,72,35,,,,,lalt,0.8283347003161907,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
21,"[-0.15, 0.3]",,,,,,,,,1,25,73,8,,,,,lalt,0.8440777999348938,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
31,"[0.15, 0.3]",,,,,,,,,1,26,74,16,,,,,ralt,1.2971169999800622,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
31,"[-0.3, 0]",,,,,,,,,1,27,75,36,,,,,ralt,0.838677900377661,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
31,"[-0.15, 0.3]",,,,,,,,,1,28,76,38,,,,,ralt,0.8636955004185438,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
21,"[-0.15, -0.3]",,,,,,,,,1,29,77,9,,,,,lalt,0.7818606998771429,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
31,"[0.3, 0]",,,,,,,,,1,30,78,13,,,,,lalt,1.2870104000903666,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
21,"[0.15, 0.3]",,,,,,,,,1,31,79,10,,,,,lalt,0.9611955001018941,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
22,"[0.3, 0]",,,,,,,,,1,32,80,31,,,,,None,,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
22,"[-0.15, 0.3]",,,,,,,,,1,33,81,32,,,,,lalt,0.8227233998477459,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
12,"[0.15, -0.3]",,,,,,,,,1,34,82,23,,,,,lalt,1.1368967997841537,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
11,"[0.15, -0.3]",,,,,,,,,1,35,83,5,,,,,None,,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
31,"[-0.15, -0.3]",,,,,,,,,1,36,84,39,,,,,ralt,1.0077289999462664,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
11,"[0.3, 0]",,,,,,,,,1,37,85,1,,,,,lalt,0.7387061999179423,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
32,"[-0.15, 0.3]",,,,,,,,,1,38,86,26,,,,,ralt,0.8739022999070585,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
22,"[0.15, 0.3]",,,,,,,,,1,39,87,34,,,,,lalt,1.4521535001695156,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
32,"[0.3, 0]",,,,,,,,,1,40,88,25,,,,,None,,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
31,"[-0.15, -0.3]",,,,,,,,,1,41,89,15,,,,,ralt,0.7507516001351178,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
32,"[-0.15, -0.3]",,,,,,,,,1,42,90,27,,,,,ralt,0.8222254002466798,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
31,"[0.15, -0.3]",,,,,,,,,1,43,91,41,,,,,ralt,0.6900871000252664,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
12,"[-0.3, 0]",,,,,,,,,1,44,92,18,,,,,lalt,0.9624613998457789,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
11,"[-0.15, 0.3]",,,,,,,,,1,45,93,2,,,,,lalt,0.9035784001462162,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
22,"[-0.3, 0]",,,,,,,,,1,46,94,30,,,,,lalt,0.7435627998784184,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
32,"[-0.3, 0]",,,,,,,,,1,47,95,42,,,,,ralt,0.975763600319624,magda,002,2019_May_19_1739,with_training,3.0.7,51.618897606217956,
