img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_6_2.keys,key_resp_6_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
14,"[0.15, -0.3]",,,,,,,,,1,5,53,11,,,lalt,0.6265463999998246,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
23,"[-0.3, 0]",,,,,,,,,1,6,54,12,,,lalt,0.6234288999994533,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
13,"[0.15, 0.3]",,,,,,,,,1,7,55,4,,,ralt,0.7537420999997266,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
14,"[-0.15, 0.3]",,,,,,,,,1,8,56,8,,,lalt,0.6771808000003148,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[-0.15, -0.3]",,,,,,,,,1,9,57,45,,,ralt,1.2326725000002625,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[-0.15, 0.3]",,,,,,,,,1,10,58,38,,,ralt,1.091964399999597,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
23,"[0.15, 0.3]",,,,,,,,,1,11,59,16,,,lalt,1.16757029999917,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
13,"[-0.15, -0.3]",,,,,,,,,1,12,60,3,,,lalt,0.8928616000002876,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[0.3, 0]",,,,,,,,,1,13,61,37,,,ralt,1.7164994000004299,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[-0.15, 0.3]",,,,,,,,,1,14,62,26,,,ralt,1.1994841999994605,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
24,"[-0.15, 0.3]",,,,,,,,,1,15,63,20,,,lalt,0.7479149999999208,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[-0.15, 0.3]",,,,,,,,,1,16,64,32,,,ralt,1.1351192000001902,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
13,"[0.3, 0]",,,,,,,,,1,17,65,1,,,lalt,0.7501959999999599,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[-0.3, 0]",,,,,,,,,1,18,66,36,,,ralt,1.3782959999998639,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
23,"[-0.15, -0.3]",,,,,,,,,1,19,67,15,,,lalt,0.6822483000005377,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[0.15, 0.3]",,,,,,,,,1,20,68,34,,,ralt,1.025916500000676,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
23,"[0.15, -0.3]",,,,,,,,,1,21,69,17,,,lalt,0.6539545000005091,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
14,"[0.15, 0.3]",,,,,,,,,1,22,70,10,,,lalt,0.7605346000000281,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[-0.15, -0.3]",,,,,,,,,1,23,71,39,,,ralt,1.0955573999999615,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
24,"[0.15, 0.3]",,,,,,,,,1,24,72,22,,,lalt,0.7147692999997162,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
14,"[-0.15, -0.3]",,,,,,,,,1,25,73,9,,,lalt,0.962848799999847,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[0.15, 0.3]",,,,,,,,,1,26,74,28,,,ralt,0.9835089999996853,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[-0.3, 0]",,,,,,,,,1,27,75,30,,,ralt,1.2401101000004928,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[-0.15, -0.3]",,,,,,,,,1,28,76,27,,,ralt,1.399586399999862,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[0.15, -0.3]",,,,,,,,,1,29,77,29,,,ralt,0.7173519999996643,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
14,"[-0.3, 0]",,,,,,,,,1,30,78,6,,,lalt,0.874664799999664,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
14,"[0.3, 0]",,,,,,,,,1,31,79,7,,,lalt,0.5673882000000958,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
23,"[-0.15, 0.3]",,,,,,,,,1,32,80,14,,,lalt,0.526322099999561,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
23,"[0.3, 0]",,,,,,,,,1,33,81,13,,,lalt,0.5777559999996811,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[-0.3, 0]",,,,,,,,,1,34,82,24,,,ralt,0.8341018999999505,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[0.15, 0.3]",,,,,,,,,1,35,83,40,,,ralt,0.7711288999998942,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
24,"[0.3, 0]",,,,,,,,,1,36,84,19,,,lalt,0.6546711000000869,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[0.3, 0]",,,,,,,,,1,37,85,43,,,ralt,1.0201037000006181,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[-0.15, -0.3]",,,,,,,,,1,38,86,33,,,ralt,0.7209789999997156,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
13,"[-0.3, 0]",,,,,,,,,1,39,87,0,,,lalt,0.7126927999997861,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[0.3, 0]",,,,,,,,,1,40,88,25,,,ralt,0.8637903000008009,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[-0.3, 0]",,,,,,,,,1,41,89,42,,,ralt,0.7303667999995014,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
13,"[0.15, -0.3]",,,,,,,,,1,42,90,5,,,ralt,0.9504124999994019,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
13,"[-0.15, 0.3]",,,,,,,,,1,43,91,2,,,lalt,0.9916280999996161,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[0.15, -0.3]",,,,,,,,,1,44,92,47,,,ralt,1.1425398000001223,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[-0.15, 0.3]",,,,,,,,,1,45,93,44,,,ralt,0.9037247000005664,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
24,"[-0.15, -0.3]",,,,,,,,,1,46,94,21,,,lalt,0.7738867999996728,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[0.3, 0]",,,,,,,,,1,47,95,31,,,ralt,0.9789956000004167,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
